timestamp,user_id,steps_per_min,cumulative_steps,activity_level,calories_burned,heart_rate_bpm,hrv_ms,spo2_pct,skin_temp_c,sleep_stage,is_sleep_period,stress_score,heart_rate_bpm_raw,hrv_ms_raw,stress_score_raw,spo2_pct_raw,skin_temp_c_raw,calories_burned_raw
2024-01-01 00:15:00,user_001,0,0,sedentary,3.126,45.38498784991619,58.92158355103519,97.14,33.638,deep,1,42.630656730380984,47,59.5,41.2,96.6,33.15,3.42
2024-01-01 00:16:00,user_001,0,0,sedentary,3.1919999999999997,44.92285618848365,58.18030333149159,97.04,33.53,awake,1,41.98645064400927,44,56.7,40.7,98.0,33.75,2.57
2024-01-01 00:17:00,user_001,0,0,sedentary,3.3300000000000005,46.94994239889108,56.78592539649378,96.46,33.260000000000005,deep,1,46.19381396415464,51,54.0,54.6,96.9,33.53,3.85
2024-01-01 00:18:00,user_001,0,0,sedentary,3.624,46.299668265157585,61.125908000057215,96.62,33.286,REM,1,40.62669802246211,45,69.8,29.5,96.2,33.01,3.23
2024-01-01 00:19:00,user_001,0,0,sedentary,3.74,44.866014369290305,59.08332440327718,96.58,33.239999999999995,light,1,37.95032715355015,42,55.0,32.6,94.6,32.86,3.58
2024-01-01 00:20:00,user_001,0,0,sedentary,3.678,48.91148730596326,55.088081946244955,96.92,33.17,deep,1,38.900408580176205,57,47.1,40.8,97.4,33.28,4.89
2024-01-01 00:21:00,user_001,0,0,sedentary,3.782,48.60761758960548,52.55838318508855,96.9,33.134,light,1,44.06762968966381,48,47.5,54.4,97.8,33.52,3.15
2024-01-01 00:22:00,user_001,0,0,sedentary,3.716,49.071786419402216,52.80561081922499,97.64,33.215999999999994,awake,1,43.545039894522915,50,53.3,42.5,98.6,33.18,3.54
2024-01-01 00:23:00,user_001,0,0,sedentary,3.592,46.71438424238719,51.87035165543692,97.58,33.396,light,1,42.996660687539915,42,50.0,41.9,96.1,32.83,3.75
2024-01-01 00:24:00,user_001,0,0,sedentary,3.5879999999999996,46.80959326540471,50.34684076935143,97.52,33.346000000000004,deep,1,45.53120749847395,47,47.3,50.6,98.3,33.27,3.25
2024-01-01 00:25:00,user_001,0,0,sedentary,3.774,47.87309025476577,48.93118980437377,97.3,33.534000000000006,awake,1,46.054152138796375,50,46.1,47.1,97.1,34.18,4.27
2024-01-01 00:26:00,user_001,0,0,sedentary,3.726,46.582037446093345,48.7874573397552,97.58,33.608000000000004,REM,1,51.769535355347784,44,48.5,63.2,97.5,33.27,3.13
2024-01-01 00:27:00,user_001,0,0,sedentary,3.858,48.05470891100265,48.22496495957154,97.1,33.52,awake,1,47.64630852177052,51,47.1,39.4,97.5,34.12,4.47
2024-01-01 00:28:00,user_001,0,0,sedentary,3.724,47.36980058287538,52.216674532098274,97.3,33.519999999999996,light,1,44.664182353073215,46,60.2,38.7,97.5,33.2,3.51
2024-01-01 00:29:00,user_001,0,0,sedentary,4.022,47.57986815077259,46.81108816408547,97.44,33.641999999999996,light,1,52.64282984478719,48,36.0,68.6,95.9,32.83,3.91
2024-01-01 00:30:00,user_001,0,0,sedentary,3.948,47.053243602917014,47.607394877933785,97.6,33.444,light,1,55.79523085657207,46,49.2,62.1,98.1,34.18,3.6
2024-01-01 00:31:00,user_001,0,0,sedentary,4.066000000000001,51.03550496544313,48.83826610489383,97.68,33.489999999999995,deep,1,52.163478819967125,59,51.3,44.9,98.2,33.88,4.62
2024-01-01 00:32:00,user_001,0,0,sedentary,4.102,50.35700226186398,54.82551998818051,97.96,33.58800000000001,awake,1,43.24230542819521,49,66.8,25.4,98.3,33.13,4.1
2024-01-01 00:33:00,user_001,0,0,sedentary,4.2299999999999995,48.237999325034906,54.650346478333375,97.6,33.508,awake,1,44.69487178181342,44,54.3,47.6,97.9,33.43,4.1
2024-01-01 00:34:00,user_001,0,0,sedentary,4.004,50.1586675357309,53.866897114179395,97.54,33.60600000000001,light,1,44.596581120373365,54,52.3,44.4,97.3,33.32,4.09
2024-01-01 00:35:00,user_001,0,0,sedentary,3.814,47.77244393130962,54.64459843218314,97.38,33.54,light,1,43.73105368397497,43,56.2,42.0,96.3,33.78,4.24
2024-01-01 00:36:00,user_001,0,0,sedentary,3.708,48.84829628258595,48.59639710871243,97.3,33.646,deep,1,48.82070400948368,51,36.5,59.0,97.9,34.37,3.49
2024-01-01 00:37:00,user_001,0,0,sedentary,3.798000000000001,45.898863588225666,53.930932491305605,97.42,33.658,light,1,46.04713544194318,40,64.6,40.5,97.5,32.8,3.15
2024-01-01 00:38:00,user_001,0,0,sedentary,3.75,44.93257559440045,57.053955417862376,97.66,33.658,REM,1,40.664756231140245,43,63.3,29.9,97.5,33.96,3.57
2024-01-01 00:39:00,user_001,0,0,sedentary,4.004,46.62171721569576,59.06930379417177,97.5,33.414,light,1,40.343170791676705,50,63.1,39.7,97.9,33.38,4.54
2024-01-01 00:40:00,user_001,0,0,sedentary,4.292,48.747811605316606,65.77953626735331,97.32,33.646,REM,1,37.995447052902605,53,79.2,33.3,97.5,33.78,4.0
2024-01-01 00:41:00,user_001,0,0,sedentary,4.328,49.16520775365479,57.853023859632984,97.32,33.614,REM,1,44.79696497531899,50,42.0,58.4,97.1,33.15,4.76
2024-01-01 00:42:00,user_001,0,0,sedentary,3.986,49.11013850096087,52.0353490838628,97.48,33.608,light,1,50.39797680029942,49,40.4,61.6,96.6,33.96,4.59
2024-01-01 00:43:00,user_001,0,0,sedentary,4.1259999999999994,48.74009232736333,55.590232786080506,97.3,33.656,light,1,47.36531781269012,48,62.7,41.3,97.5,33.8,3.75
2024-01-01 00:44:00,user_001,0,0,sedentary,3.858,46.49339485815185,55.06015518440738,97.54,33.868,REM,1,43.443545161753754,42,54.0,35.6,98.7,33.35,2.83
2024-01-01 00:45:00,user_001,0,0,sedentary,3.652,46.32892990412878,52.14010343308736,97.84,33.833999999999996,awake,1,41.89569676221311,46,46.3,38.8,96.6,34.02,4.7
2024-01-01 00:46:00,user_001,0,0,sedentary,3.915999999999999,46.552619937269874,52.46006895708519,97.56,33.726,light,1,45.49713119387153,47,53.1,52.7,98.3,34.21,3.42
2024-01-01 00:47:00,user_001,0,0,sedentary,3.94,49.36841330144945,50.74004596532061,97.42,33.868,deep,1,47.36475413583804,55,47.3,51.1,98.1,33.79,3.56
2024-01-01 00:48:00,user_001,0,0,sedentary,3.78,49.91227553557907,57.79336399347329,97.6,33.965999999999994,light,1,46.07650275419476,51,71.9,43.5,96.1,33.26,5.07
2024-01-01 00:49:00,user_001,0,0,sedentary,3.838,46.94151701906025,65.2955760074148,97.42,33.964,deep,1,36.7510018215044,41,80.3,18.1,98.0,34.06,2.95
2024-01-01 00:50:00,user_001,0,0,sedentary,3.798000000000001,48.29434468078795,56.29705066220144,97.62,33.962,REM,1,42.50066788701451,51,38.3,54.0,97.5,34.51,3.9
2024-01-01 00:51:00,user_001,0,0,sedentary,3.64,48.19622978712358,51.13136710453362,98.06,33.99400000000001,deep,1,53.100445265398086,48,40.8,74.3,97.4,34.2,3.71
2024-01-01 00:52:00,user_001,0,0,sedentary,3.856,47.46415319107553,50.287578069296984,97.82,33.946000000000005,light,1,55.46696351136509,46,48.6,60.2,99.1,33.78,3.36
2024-01-01 00:53:00,user_001,0,0,sedentary,3.984,49.30943546128867,49.25838537921249,97.92,33.652,deep,1,51.311309006289335,53,47.2,43.0,98.3,33.42,4.28
2024-01-01 00:54:00,user_001,0,0,sedentary,3.882,51.20629030791754,48.07225691923003,97.8,33.62,light,1,54.34087267148525,55,45.7,60.4,96.8,33.82,4.03
2024-01-01 00:55:00,user_001,0,0,sedentary,3.936,52.137526872073245,49.34817127966236,97.34,33.622,deep,1,48.72724844688392,54,51.9,37.5,98.0,33.04,4.54
2024-01-01 00:56:00,user_001,0,0,sedentary,3.874,49.75835124783044,50.232114186522715,97.2,33.684,REM,1,43.251498964086665,45,52.0,32.3,96.8,34.04,3.2
2024-01-01 00:57:00,user_001,0,0,sedentary,3.734,49.17223416518443,47.52140945751594,97.52,33.68599999999999,awake,1,51.00099930986533,48,42.1,66.5,96.8,33.79,3.63
2024-01-01 00:58:00,user_001,0,0,sedentary,3.61,49.781489443481135,46.480939638301514,97.18,33.82,light,1,51.23399953991972,51,44.4,51.7,97.6,33.73,3.97
2024-01-01 00:59:00,user_001,0,0,sedentary,3.752,51.187659629025674,54.08729309240788,97.24,33.686,light,1,46.95599969316347,54,69.3,38.4,98.4,33.83,3.33
2024-01-01 01:00:00,user_001,0,0,sedentary,3.766000000000001,50.12510641933118,53.39152872825931,97.56,33.742,REM,1,51.87066646219809,48,52.0,61.7,96.3,33.71,3.92
2024-01-01 01:01:00,user_001,0,0,sedentary,3.748,49.75007094621626,52.66101915216405,97.38,33.272,light,1,53.68044430815393,49,51.2,57.3,97.1,33.37,3.91
2024-01-01 01:02:00,user_001,0,0,sedentary,4.044,47.83338063079539,48.97401276807965,97.2,33.088,REM,1,51.08696287208172,44,41.6,45.9,98.4,34.07,3.7
2024-01-01 01:03:00,user_001,0,0,sedentary,4.142,46.55558708719007,50.049341845392206,97.4,32.92,light,1,48.95797524804304,44,52.2,44.7,96.7,31.38,3.88
2024-01-01 01:04:00,user_001,0,0,sedentary,4.132,49.0370580581356,54.499561230277415,97.68,33.077999999999996,REM,1,47.005316832021705,54,63.4,43.1,97.5,32.91,4.81
2024-01-01 01:05:00,user_001,0,0,sedentary,4.314,51.69137203876341,55.966374153521784,97.56,32.983999999999995,light,1,45.470211221344144,57,58.9,42.4,97.3,32.87,4.41
2024-01-01 01:06:00,user_001,0,0,sedentary,4.586,51.127581359174705,58.34424943568497,97.68,33.494,deep,1,43.980140814227056,50,63.1,41.0,98.5,34.16,3.86
2024-01-01 01:07:00,user_001,0,0,sedentary,4.442,52.41838757278451,52.72949962378403,97.54,33.724000000000004,deep,1,46.12009387615364,55,41.5,50.4,97.8,33.6,4.61
2024-01-01 01:08:00,user_001,0,0,sedentary,4.260000000000001,52.278925048522915,49.21966641585353,97.92,33.846,REM,1,47.01339591743639,52,42.2,48.8,97.3,33.93,5.24
2024-01-01 01:09:00,user_001,0,0,sedentary,4.306,50.51928336568111,55.213110943905185,97.7,33.774,light,1,41.57559727828836,47,67.2,30.7,96.8,34.06,4.09
2024-01-01 01:10:00,user_001,0,0,sedentary,4.072,51.0128555771209,57.708740629270906,97.6,33.766,deep,1,34.68373151885674,52,62.7,20.9,99.2,33.48,3.5
2024-01-01 01:11:00,user_001,0,0,sedentary,3.737999999999999,53.341903718081085,55.139160419513395,97.72,33.624,light,1,35.72248767923804,58,50.0,37.8,97.4,33.8,4.09
2024-01-01 01:12:00,user_001,0,0,sedentary,3.59,52.2279358120539,57.92610694634265,97.98,33.674,awake,1,36.31499178615878,50,63.5,37.5,97.3,33.56,3.44
2024-01-01 01:13:00,user_001,0,0,sedentary,4.046,54.15195720803611,52.15073796422789,97.42,33.636,deep,1,45.243327857440015,58,40.6,63.1,97.9,33.22,3.57
2024-01-01 01:14:00,user_001,0,0,sedentary,3.928,49.43463813869045,49.96715864281846,97.4,33.612,light,1,46.99555190496012,40,45.6,50.5,98.1,34.31,3.35
2024-01-01 01:15:00,user_001,0,0,sedentary,3.97,50.9564254257937,45.84477242854547,97.26,33.738,light,1,47.96370126997345,54,37.6,49.9,96.4,33.29,5.78
2024-01-01 01:16:00,user_001,0,0,sedentary,3.9540000000000006,50.63761695052912,50.09651495236376,97.08,33.85600000000001,deep,1,50.3424675133157,50,58.6,55.1,97.3,33.68,3.5
2024-01-01 01:17:00,user_001,0,0,sedentary,3.992,50.09174463368608,52.56434330157589,97.16,33.82000000000001,deep,1,45.4283116755437,49,57.5,35.6,96.6,34.19,3.65
2024-01-01 01:18:00,user_001,0,0,sedentary,3.708,50.06116308912405,51.642895534383925,97.56,33.964,REM,1,50.2855411170292,50,49.8,60.0,97.0,33.81,3.49
2024-01-01 01:19:00,user_001,0,0,sedentary,3.796,46.70744205941601,51.16193035625595,97.7,34.004,REM,1,52.457027411352826,40,50.2,56.8,98.5,34.13,3.54
2024-01-01 01:20:00,user_001,0,0,sedentary,4.106,47.47162803961068,60.57462023750403,97.66,34.038,awake,1,40.70468494090183,49,79.4,17.2,98.4,34.01,4.36
2024-01-01 01:21:00,user_001,0,0,sedentary,4.258000000000001,48.98108535974046,57.64974682500268,97.78,34.028,awake,1,43.569789960601234,52,51.8,49.3,98.0,33.88,3.94
2024-01-01 01:22:00,user_001,0,0,sedentary,4.244,51.65405690649365,60.69983121666847,97.48,33.914,light,1,38.11319330706748,57,66.8,27.2,96.4,34.36,5.2
2024-01-01 01:23:00,user_001,0,0,sedentary,4.182,50.1027046043291,58.59988747777898,97.46,33.798,light,1,37.475462204711654,47,54.4,36.2,97.6,33.76,4.25
2024-01-01 01:24:00,user_001,0,0,sedentary,4.18,48.73513640288606,56.13325831851932,97.26,33.720000000000006,light,1,42.25030813647444,46,51.2,51.8,97.0,33.56,3.47
2024-01-01 01:25:00,user_001,0,0,sedentary,4.029999999999999,48.49009093525738,60.68883887901288,97.34,33.589999999999996,light,1,36.26687209098296,48,69.8,24.3,98.3,33.43,4.05
2024-01-01 01:26:00,user_001,0,0,sedentary,3.942,50.66006062350492,60.92589258600859,97.38,33.501999999999995,REM,1,33.544581393988636,55,61.4,28.1,97.0,33.49,3.93
2024-01-01 01:27:00,user_001,0,0,sedentary,3.890000000000001,51.10670708233661,58.6839283906724,97.68,33.562,awake,1,38.06305426265909,52,54.2,47.1,96.8,33.71,4.45
2024-01-01 01:28:00,user_001,0,0,sedentary,3.854,49.737804721557744,61.522618927114934,97.7,33.506,deep,1,39.64203617510606,47,67.2,42.8,97.8,33.32,3.81
2024-01-01 01:29:00,user_001,0,0,sedentary,3.884,50.82520314770517,67.44841261807663,98.0,33.462,light,1,33.694690783404035,53,79.3,21.8,98.5,33.86,3.21
2024-01-01 01:30:00,user_001,0,0,sedentary,3.654,50.55013543180345,60.865608412051095,98.34,33.49,light,1,36.16312718893602,50,47.7,41.1,98.4,33.15,3.87
2024-01-01 01:31:00,user_001,0,0,sedentary,3.5700000000000003,52.0334236212023,59.97707227470073,98.54,33.525999999999996,deep,1,40.90875145929068,55,58.2,50.4,98.5,33.27,4.08
2024-01-01 01:32:00,user_001,0,0,sedentary,3.844,50.3556157474682,57.25138151646715,98.36,33.446000000000005,deep,1,45.93916763952711,47,51.8,56.0,98.5,33.85,3.3
2024-01-01 01:33:00,user_001,0,0,sedentary,3.672,49.57041049831213,53.600921010978105,98.1,33.476,deep,1,44.1927784263514,48,46.3,40.7,98.8,33.5,3.39
2024-01-01 01:34:00,user_001,0,0,sedentary,3.633999999999999,49.04694033220809,51.06728067398541,97.76,33.542,light,1,49.2951856175676,48,46.0,59.5,97.6,33.46,4.58
2024-01-01 01:35:00,user_001,0,0,sedentary,3.876,47.031293554805394,58.37818711599027,97.76,33.474000000000004,light,1,43.0634570783784,43,73.0,30.6,97.1,33.3,3.01
2024-01-01 01:36:00,user_001,0,0,sedentary,4.006,48.354195703203594,51.08545807732685,97.48,33.452,light,1,49.77563805225227,51,36.5,63.2,96.8,33.6,3.89
2024-01-01 01:37:00,user_001,0,0,sedentary,3.802000000000001,49.2361304688024,53.99030538488457,97.32,33.506,light,1,47.75042536816818,51,59.8,43.7,98.5,33.51,4.51
2024-01-01 01:38:00,user_001,0,0,sedentary,3.88,49.49075364586827,51.56020358992305,97.48,33.65,deep,1,48.83361691211212,50,46.7,51.0,97.4,33.39,4.04
2024-01-01 01:39:00,user_001,0,0,sedentary,3.818,49.32716909724551,58.70680239328203,97.38,33.554,deep,1,39.25574460807474,49,73.0,20.1,96.8,33.73,3.56
2024-01-01 01:40:00,user_001,0,0,sedentary,3.696,47.218112731497,57.271201595521354,97.0,33.69799999999999,REM,1,41.63716307204982,43,54.4,46.4,97.9,34.02,3.4
2024-01-01 01:41:00,user_001,0,0,sedentary,3.706,47.478741820998,55.51413439701423,97.06,33.769999999999996,deep,1,43.55810871469988,48,52.0,47.4,96.3,33.12,3.58
2024-01-01 01:42:00,user_001,0,0,sedentary,3.904,47.652494547332005,60.77608959800949,97.34,33.730000000000004,deep,1,38.305405809799915,48,71.3,27.8,96.6,34.23,3.9
2024-01-01 01:43:00,user_001,0,0,sedentary,3.986,47.101663031554665,62.184059732006325,97.2,33.612,deep,1,38.17027053986661,46,65.0,37.9,97.7,33.75,4.09
2024-01-01 01:44:00,user_001,0,0,sedentary,4.26,47.73444202103644,61.722706488004214,97.4,33.756,deep,1,36.080180359911076,49,60.8,31.9,98.2,33.53,4.55
2024-01-01 01:45:00,user_001,0,0,sedentary,4.234,49.15629468069096,61.981804325336135,97.7,33.57,awake,1,31.520120239940713,52,62.5,22.4,97.2,33.43,3.81
2024-01-01 01:46:00,user_001,0,0,sedentary,4.15,52.43752978712731,55.154536216890754,97.8,33.484,deep,1,39.54674682662714,59,41.5,55.6,97.3,33.84,4.95
2024-01-01 01:47:00,user_001,0,0,sedentary,3.924,51.95835319141821,57.469690811260506,97.32,33.436,light,1,40.59783121775143,51,62.1,42.7,98.1,33.3,3.77
2024-01-01 01:48:00,user_001,0,0,sedentary,3.668,51.63890212761214,55.879793874173664,97.62,33.47,REM,1,46.76522081183429,51,52.7,59.1,98.2,33.32,3.67
2024-01-01 01:49:00,user_001,0,0,sedentary,3.5159999999999996,51.092601418408094,56.78652924944911,97.6,33.4,awake,1,45.110147207889526,50,58.6,41.8,95.8,33.29,3.42
2024-01-01 01:50:00,user_001,0,0,sedentary,3.642,47.395067612272065,58.79101949963274,97.36,33.436,deep,1,44.97343147192635,40,62.8,44.7,98.7,33.6,2.53
2024-01-01 01:51:00,user_001,0,0,sedentary,3.836,48.26337840818138,53.82734633308849,97.14,33.334,deep,1,45.14895431461756,50,43.9,45.5,97.2,33.49,4.19
2024-01-01 01:52:00,user_001,0,0,sedentary,3.938,48.84225227212092,56.184897555392325,97.26,33.386,deep,1,44.8993028764117,50,60.9,44.4,96.9,33.48,4.4
2024-01-01 01:53:00,user_001,0,0,sedentary,4.101999999999999,53.22816818141395,53.95659837026155,97.42,33.536,REM,1,46.766201917607795,62,49.5,50.5,97.1,32.81,4.64
2024-01-01 01:54:00,user_001,0,0,sedentary,3.952,51.81877878760931,50.271065580174366,97.28,33.522,deep,1,51.24413461173853,49,42.9,60.2,96.4,33.55,3.93
2024-01-01 01:55:00,user_001,0,0,sedentary,3.704,51.87918585840621,51.14737705344958,97.16,33.684000000000005,deep,1,49.16275640782569,52,52.9,45.0,99.5,34.35,3.35
2024-01-01 01:56:00,user_001,0,0,sedentary,3.626,51.2527905722708,52.498251368966386,97.2,33.696,REM,1,46.67517093855046,50,55.2,41.7,96.5,33.42,3.44
2024-01-01 01:57:00,user_001,0,0,sedentary,3.826,48.83519371484721,55.89883424597759,97.2,33.7,light,1,41.78344729236697,44,62.7,32.0,96.3,34.29,3.16
2024-01-01 01:58:00,user_001,0,0,sedentary,4.148,51.223462476564805,47.032556163985056,96.82,33.608,deep,1,47.255631528244656,56,29.3,58.2,97.3,32.87,4.25
2024-01-01 01:59:00,user_001,0,0,sedentary,4.1,52.14897498437654,50.58837077599003,97.28,33.692,light,1,45.370421018829774,54,57.7,41.6,96.4,33.57,4.93
2024-01-01 02:00:00,user_001,0,0,sedentary,4.4559999999999995,53.09931665625103,49.858913850660024,97.54,33.432,awake,1,47.946947345886514,55,48.4,53.1,97.6,33.89,4.96
2024-01-01 02:01:00,user_001,0,0,sedentary,4.3020000000000005,51.06621110416736,54.57260923377336,97.64,33.674,REM,1,44.83129823059101,47,64.0,38.6,98.8,33.84,3.2
2024-01-01 02:02:00,user_001,0,0,sedentary,4.202,53.71080740277824,53.81507282251557,97.82,33.864000000000004,light,1,42.65419882039401,59,52.3,38.3,97.6,32.99,4.94
2024-01-01 02:03:00,user_001,0,0,sedentary,4.340000000000001,50.807204935185496,53.61004854834371,97.64,33.798,light,1,43.23613254692933,45,53.2,44.4,97.8,34.08,3.48
2024-01-01 02:04:00,user_001,0,0,sedentary,4.566,51.87146995679033,53.073365698895806,97.34,33.696000000000005,light,1,47.757421697952886,54,52.0,56.8,97.3,34.52,4.43
2024-01-01 02:05:00,user_001,0,0,sedentary,4.288,55.247646637860214,53.6155771325972,97.48,33.760000000000005,deep,1,46.73828113196859,62,54.7,44.7,96.7,33.56,5.65
2024-01-01 02:06:00,user_001,0,0,sedentary,4.442,52.49843109190681,57.4103847550648,97.64,33.720000000000006,light,1,46.89218742131239,47,65.0,47.2,97.3,33.33,4.33
2024-01-01 02:07:00,user_001,0,0,sedentary,4.264,51.33228739460454,53.740256503376536,97.68,33.410000000000004,deep,1,53.52812494754159,49,46.4,66.8,98.3,33.31,3.55
2024-01-01 02:08:00,user_001,0,0,sedentary,3.844,51.5548582630697,52.8268376689177,97.98,33.498000000000005,light,1,53.21874996502773,52,51.0,52.6,98.6,33.88,4.25
2024-01-01 02:09:00,user_001,0,0,sedentary,3.848,50.70323884204646,58.5512251126118,97.9,33.616,deep,1,43.21249997668516,49,70.0,23.2,97.5,32.97,3.54
2024-01-01 02:10:00,user_001,0,0,sedentary,3.802,48.46882589469764,56.76748340840786,97.64,33.51,light,1,45.9083333177901,44,53.2,51.3,98.2,34.0,3.55
2024-01-01 02:11:00,user_001,0,0,sedentary,3.9179999999999993,49.64588392979842,57.211655605605245,97.16,33.37,REM,1,46.27222221186006,52,58.1,47.0,96.9,33.92,4.35
2024-01-01 02:12:00,user_001,0,0,sedentary,4.036,48.43058928653229,52.7744370704035,97.34,33.541999999999994,awake,1,48.08148147457337,46,43.9,51.7,97.0,32.78,3.32
2024-01-01 02:13:00,user_001,0,0,sedentary,4.342,50.287059524354866,47.416291380269,97.1,33.426,light,1,46.420987649715585,54,36.7,43.1,96.2,33.18,4.83
2024-01-01 02:14:00,user_001,0,0,sedentary,4.206,49.19137301623658,46.777527586846,97.0,33.356,light,1,46.31399176647705,47,45.5,46.1,98.4,33.83,4.13
2024-01-01 02:15:00,user_001,0,0,sedentary,4.284000000000001,52.46091534415772,46.318351724564,97.18,33.568,light,1,45.04266117765136,59,45.4,42.5,97.0,33.42,5.08
2024-01-01 02:16:00,user_001,0,0,sedentary,4.244000000000001,50.97394356277181,52.87890114970933,97.66,33.910000000000004,REM,1,44.095107451767575,48,66.0,42.2,96.4,33.57,3.67
2024-01-01 02:17:00,user_001,0,0,sedentary,4.093999999999999,50.649295708514536,57.419267433139545,97.42,33.834,deep,1,39.36340496784505,50,66.5,29.9,97.9,33.84,3.71
2024-01-01 02:18:00,user_001,0,0,sedentary,4.176,52.432863805676355,49.57951162209303,97.24,33.67,light,1,51.342269978563365,56,33.9,75.3,98.6,34.89,4.63
2024-01-01 02:19:00,user_001,0,0,sedentary,4.438,49.95524253711758,50.086341081395354,97.4,33.64,deep,1,49.92817998570891,45,51.1,47.1,97.2,33.45,3.38
2024-01-01 02:20:00,user_001,0,0,sedentary,4.354,50.970161691411725,53.75756072093024,97.36,33.568,light,1,46.518786657139266,53,61.1,39.7,96.1,32.6,5.49
2024-01-01 02:21:00,user_001,0,0,sedentary,4.284000000000001,53.313441127607824,53.00504048062015,97.24,33.184,REM,1,45.51252443809284,58,51.5,43.5,97.2,33.42,4.98
2024-01-01 02:22:00,user_001,0,0,sedentary,4.478,49.87562741840522,59.3700269870801,97.42,33.156,light,1,43.04168295872856,43,72.1,38.1,97.7,33.48,3.29
2024-01-01 02:23:00,user_001,0,0,sedentary,4.218,50.58375161227016,59.94668465805341,97.72,33.31,deep,1,38.19445530581904,52,61.1,28.5,98.0,32.97,4.28
2024-01-01 02:24:00,user_001,0,0,sedentary,4.008,51.38916774151344,57.0977897720356,97.74,33.364,REM,1,46.52963687054603,53,51.4,63.2,98.1,33.31,4.35
2024-01-01 02:25:00,user_001,0,0,sedentary,4.298,52.59277849434229,55.2985265146904,97.8,33.452,light,1,44.08642458036402,55,51.7,39.2,97.6,33.37,4.19
2024-01-01 02:26:00,user_001,0,0,sedentary,4.366,50.06185232956153,55.49901767646026,97.48,33.638,deep,1,48.89094972024268,45,55.9,58.5,97.3,33.69,3.93
2024-01-01 02:27:00,user_001,0,0,sedentary,4.218,48.37456821970769,52.99934511764017,97.2,33.71,light,1,46.76063314682845,45,48.0,42.5,98.0,33.92,4.74
2024-01-01 02:28:00,user_001,0,0,sedentary,4.2379999999999995,50.2497121464718,56.39956341176011,97.06,33.886,light,1,41.8070887645523,54,63.2,31.9,96.4,33.9,4.62
2024-01-01 02:29:00,user_001,0,0,sedentary,4.34,51.166474764314536,58.09970894117341,97.02,33.954,light,1,41.10472584303486,53,61.5,39.7,96.7,33.67,3.61
2024-01-01 02:30:00,user_001,0,0,sedentary,4.118,51.77764984287635,58.26647262744894,96.7,33.902,light,1,42.536483895356575,53,58.6,45.4,96.9,34.25,4.29
