user_id,timestamp,steps_per_min,cumulative_steps,activity_level,calories_burned
user_001,2024-01-01 06:04:00,0,0,sedentary,5.18
user_001,2024-01-01 06:05:00,0,0,sedentary,5.5
user_001,2024-01-01 06:06:00,0,0,sedentary,5.68
user_001,2024-01-01 06:07:00,0,0,sedentary,5.45
user_001,2024-01-01 06:08:00,0,0,sedentary,4.62
user_001,2024-01-01 06:09:00,0,0,sedentary,4.85
user_001,2024-01-01 06:10:00,0,0,sedentary,5.01
user_001,2024-01-01 06:11:00,0,0,sedentary,5.36
user_001,2024-01-01 06:12:00,0,0,sedentary,4.19
user_001,2024-01-01 06:13:00,0,0,sedentary,5.27
user_001,2024-01-01 06:14:00,0,0,sedentary,5.19
user_001,2024-01-01 06:15:00,0,0,sedentary,4.78
user_001,2024-01-01 06:16:00,0,0,sedentary,5.28
user_001,2024-01-01 06:17:00,0,0,sedentary,5.06
user_001,2024-01-01 06:18:00,0,0,sedentary,6.49
user_001,2024-01-01 06:19:00,0,0,sedentary,5.14
user_001,2024-01-01 06:20:00,0,0,sedentary,4.31
user_001,2024-01-01 06:21:00,0,0,sedentary,4.49
user_001,2024-01-01 06:22:00,0,0,sedentary,4.11
user_001,2024-01-01 06:23:00,0,0,sedentary,5.5
user_001,2024-01-01 06:24:00,0,0,sedentary,4.77
user_001,2024-01-01 06:25:00,0,0,sedentary,5.87
user_001,2024-01-01 06:26:00,0,0,sedentary,5.18
user_001,2024-01-01 06:27:00,0,0,sedentary,5.86
user_001,2024-01-01 06:28:00,0,0,sedentary,5.62
user_001,2024-01-01 06:29:00,0,0,sedentary,5.58
user_001,2024-01-01 06:30:00,0,0,sedentary,4.22
user_001,2024-01-01 06:31:00,0,0,sedentary,5.91
user_001,2024-01-01 06:32:00,0,0,sedentary,5.43
user_001,2024-01-01 06:33:00,0,0,sedentary,5.72
user_001,2024-01-01 06:34:00,0,0,sedentary,5.64
user_001,2024-01-01 06:35:00,0,0,sedentary,5.17
user_001,2024-01-01 06:36:00,0,0,sedentary,4.87
user_001,2024-01-01 06:37:00,0,0,sedentary,6.04
user_001,2024-01-01 06:38:00,0,0,sedentary,4.28
user_001,2024-01-01 06:39:00,0,0,sedentary,5.34
user_001,2024-01-01 06:40:00,0,0,sedentary,4.24
user_001,2024-01-01 06:41:00,0,0,sedentary,4.29
user_001,2024-01-01 06:42:00,0,0,sedentary,4.97
user_001,2024-01-01 06:43:00,0,0,sedentary,5.22
user_001,2024-01-01 06:44:00,0,0,sedentary,5.28
user_001,2024-01-01 06:45:00,0,0,sedentary,6.13
user_001,2024-01-01 06:46:00,0,0,sedentary,4.62
user_001,2024-01-01 06:47:00,0,0,sedentary,4.78
user_001,2024-01-01 06:48:00,0,0,sedentary,5.42
user_001,2024-01-01 06:49:00,0,0,sedentary,5.23
user_001,2024-01-01 06:50:00,0,0,sedentary,4.65
user_001,2024-01-01 06:51:00,0,0,sedentary,5.62
user_001,2024-01-01 06:52:00,0,0,sedentary,4.92
user_001,2024-01-01 06:53:00,0,0,sedentary,6.19
user_001,2024-01-01 06:54:00,0,0,sedentary,5.8
user_001,2024-01-01 06:55:00,0,0,sedentary,4.48
user_001,2024-01-01 06:56:00,0,0,sedentary,6.25
user_001,2024-01-01 06:57:00,0,0,sedentary,5.5
user_001,2024-01-01 06:58:00,0,0,sedentary,5.07
user_001,2024-01-01 06:59:00,0,0,sedentary,4.84
user_001,2024-01-01 07:00:00,4,4,light,6.77
user_001,2024-01-01 07:01:00,5,9,light,6.0
user_001,2024-01-01 07:02:00,3,12,sedentary,5.35
user_001,2024-01-01 07:03:00,7,19,light,6.11
user_001,2024-01-01 07:04:00,5,24,light,6.16
user_001,2024-01-01 07:05:00,7,31,light,6.87
user_001,2024-01-01 07:06:00,2,33,sedentary,6.15
user_001,2024-01-01 07:07:00,9,42,light,5.94
user_001,2024-01-01 07:08:00,2,44,sedentary,5.77
user_001,2024-01-01 07:09:00,2,46,sedentary,3.98
user_001,2024-01-01 07:10:00,5,51,light,4.93
user_001,2024-01-01 07:11:00,4,55,light,4.95
user_001,2024-01-01 07:12:00,6,61,light,5.38
user_001,2024-01-01 07:13:00,2,63,sedentary,5.29
user_001,2024-01-01 07:14:00,9,72,light,6.81
user_001,2024-01-01 07:15:00,8,80,light,5.61
user_001,2024-01-01 07:16:00,3,83,sedentary,6.26
user_001,2024-01-01 07:17:00,7,90,light,5.46
user_001,2024-01-01 07:18:00,4,94,light,5.12
user_001,2024-01-01 07:19:00,8,102,light,5.56
user_001,2024-01-01 07:20:00,9,111,light,6.12
user_001,2024-01-01 07:21:00,4,115,light,4.85
user_001,2024-01-01 07:22:00,6,121,light,5.1
user_001,2024-01-01 07:23:00,5,126,light,5.06
user_001,2024-01-01 07:24:00,1,127,sedentary,4.83
user_001,2024-01-01 07:25:00,4,131,light,5.93
user_001,2024-01-01 07:26:00,2,133,sedentary,5.18
user_001,2024-01-01 07:27:00,5,138,light,4.83
user_001,2024-01-01 07:28:00,4,142,light,6.03
user_001,2024-01-01 07:29:00,2,144,sedentary,5.48
user_001,2024-01-01 07:30:00,4,148,light,5.65
user_001,2024-01-01 07:31:00,5,153,light,6.08
user_001,2024-01-01 07:32:00,6,159,light,5.58
user_001,2024-01-01 07:33:00,8,167,light,6.48
user_001,2024-01-01 07:34:00,6,173,light,5.48
user_001,2024-01-01 07:35:00,9,182,light,5.15
user_001,2024-01-01 07:36:00,6,188,light,5.56
user_001,2024-01-01 07:37:00,2,190,sedentary,5.42
user_001,2024-01-01 07:38:00,3,193,sedentary,6.31
user_001,2024-01-01 07:39:00,3,196,sedentary,5.1
user_001,2024-01-01 07:40:00,3,199,sedentary,7.23
user_001,2024-01-01 07:41:00,3,202,sedentary,5.76
user_001,2024-01-01 07:42:00,1,203,sedentary,4.74
user_001,2024-01-01 07:43:00,4,207,light,4.28
user_001,2024-01-01 07:44:00,7,214,light,6.93
user_001,2024-01-01 07:45:00,6,220,light,6.07
user_001,2024-01-01 07:46:00,5,225,light,6.23
